id,label
107,0.5836021304130554
108,0.002201755065470934
109,3.4575220464461154e-09
110,5.230889655649662e-06
111,2.4113649033097317e-06
112,0.24011215567588806
113,0.2943824827671051
114,3.6795672286871195e-08
115,0.23904713988304138
116,7.972963067004457e-05
117,0.3509264588356018
118,5.664358468493447e-06
119,0.009582294151186943
120,0.24246075749397278
121,0.07556047290563583
122,4.0049876588454936e-06
123,0.0019342959858477116
124,0.17917180061340332
125,0.0021251693833619356
126,0.0073775313794612885
127,0.8602796196937561
128,0.0050422982312738895
129,0.44479304552078247
130,0.973420262336731
131,0.37485453486442566
132,5.587863415712491e-05
133,5.0680432650551666e-06
134,0.7871174812316895
135,0.3111288547515869
136,0.07587559521198273
137,0.3919107913970947
138,0.040631115436553955
139,0.3415675461292267
140,0.00022672601335216314
141,0.7429320812225342
142,3.0376770610018866e-06
143,0.9840266704559326
144,0.8301042914390564
145,0.11732038110494614
146,0.08150303363800049
147,0.10382071882486343
148,0.2927558124065399
149,0.9999772310256958
150,0.000172667350852862
151,7.524766715505393e-06
152,0.1507806032896042
153,0.022299282252788544
154,0.0014435139019042253
155,0.6844355463981628
156,0.0008373412420041859
157,0.007646575570106506
158,0.0007325909682549536
159,0.0006589599070139229
160,0.18924827873706818
161,0.06174864619970322
162,0.2738937735557556
163,0.1665688157081604
164,0.024658145383000374
165,0.7633793950080872
166,0.31368106603622437
167,0.5067613124847412
168,0.38937950134277344
169,7.593927762172825e-07
170,0.18848441541194916
171,0.6385698914527893
172,0.292715460062027
173,0.005913919303566217
174,0.36722439527511597
175,0.010089553892612457
176,0.4714118540287018
177,0.2703412175178528
178,0.3243575692176819
179,0.5376021862030029
180,0.538316011428833
181,0.29184189438819885
182,0.9999641180038452
183,0.017879409715533257
184,0.3214532136917114
185,0.0320146307349205
186,0.2524493336677551
187,0.11083865165710449
188,0.0009209715062752366
189,0.0003849385248031467
190,0.0004785339697264135
191,0.942973792552948
192,0.31450632214546204
193,0.024661900475621223
194,0.025800811126828194
195,0.003749969182536006
196,0.020330728963017464
197,0.1928294599056244
198,0.8719962239265442
199,7.876752533775289e-06
200,0.10395611077547073
201,0.6237583756446838
202,0.5706672072410583
203,0.26085492968559265
204,0.07549870759248734
205,0.5635970830917358
206,0.6047610640525818
207,0.06616722047328949
208,0.21085117757320404
209,0.624886691570282
210,0.4053841531276703
211,5.741018412663834e-06
212,0.000974037335254252
213,0.6954285502433777
214,0.2996343672275543
215,1.104861257772427e-05
216,0.31493446230888367
217,0.0017919871024787426
218,2.8548458885779837e-07
219,0.025348937138915062
220,0.025736264884471893
221,0.5369806289672852
222,3.746985021280125e-05
223,0.08224242925643921
224,0.5765078663825989
225,0.6824302077293396
226,0.39964890480041504
227,0.9999874830245972
228,0.5106410980224609
229,5.941697600064799e-05
230,0.30676037073135376
231,6.369446203108309e-12
232,0.7100593447685242
233,0.008979788050055504
234,0.40471941232681274
235,0.04241815581917763
236,0.04213340952992439
237,0.7469086050987244
238,5.330241401679814e-05
239,0.003814593655988574
240,0.24046877026557922
241,6.968340585444821e-06
242,0.5014649033546448
243,5.990758609186742e-07
244,0.3805769979953766
245,1.132939269155031e-05
246,0.30931779742240906
247,0.22270703315734863
248,0.07416745275259018
249,0.5146519541740417
250,0.3087230622768402
251,5.094064363220241e-06
252,0.1687934547662735
253,0.41444990038871765
254,0.4238732159137726
255,0.07545854896306992
256,1.88141184480628e-05
257,0.2721465826034546
258,0.0008005918934941292
259,0.001984738977625966
260,0.3647451102733612
261,0.5830433368682861
262,0.04448865354061127
263,0.03634418547153473
264,0.0034458942245692015
265,0.08447129279375076
266,0.26253852248191833
267,0.29551833868026733
268,0.01247348915785551
269,3.7210886603133986e-06
270,0.15426000952720642
271,0.3194826543331146
272,0.3449317514896393
273,0.571075439453125
274,0.25498276948928833
275,0.2844679057598114
276,2.622151214382029e-06
277,0.04970225319266319
278,1.1521744447406945e-08
279,0.9999773502349854
280,0.05699379742145538
281,0.32398849725723267
282,0.17909671366214752
283,1.3366893654165324e-06
284,0.009656618349254131
285,0.5757235884666443
286,0.017370324581861496
287,2.650078840815695e-07
288,0.3941802382469177
289,0.33712831139564514
290,0.0016249462496489286
291,0.5772826671600342
292,0.14651606976985931
293,0.25417765974998474
294,0.0014675348065793514
295,0.20411251485347748
296,0.0030510402284562588
297,0.001047682948410511
298,9.576146840117872e-05
299,1.0
300,0.2682151794433594
301,0.38107627630233765
302,1.0219172509096097e-05
303,0.004965924192219973
304,0.0009937798604369164
305,1.6198140428969054e-07
306,0.01478295587003231
307,0.1905837506055832
308,0.005545663181692362
309,0.6171474456787109
310,0.10857773572206497
311,0.46790486574172974
312,2.0862122255493887e-05
313,0.2411203533411026
314,0.8016480803489685
315,0.6401892900466919
316,0.2275533825159073
317,0.0001448499533580616
318,4.678161349147558e-05
319,0.7129831910133362
320,0.1620335727930069
321,0.07338292896747589
322,0.6973835825920105
323,0.30898356437683105
324,0.08053751289844513
325,1.8490226239009644e-06
326,0.5795109868049622
327,0.07183113694190979
328,1.2806185623048805e-07
329,0.264367938041687
330,0.9999977350234985
331,1.696675866469377e-08
332,3.987684249295853e-05
333,0.33085647225379944
334,0.06985493004322052
335,0.9661393165588379
336,4.832209015148692e-05
337,4.121131041756598e-06
338,0.00545079680159688
339,0.284839391708374
340,0.34226614236831665
341,0.22015757858753204
342,0.1403648555278778
343,0.010333705693483353
344,0.6791003346443176
345,0.9920755624771118
346,0.09147019684314728
347,1.0
348,0.30642810463905334
349,5.25520954397507e-05
350,0.0978572741150856
351,0.0013539050705730915
352,4.961225954502879e-07
353,0.0027958215214312077
354,0.2695603668689728
355,0.46969905495643616
356,0.612112820148468
357,0.3040970265865326
358,1.0
359,0.02785438857972622
360,0.0010442546335980296
361,0.15322937071323395
362,0.3038652837276459
363,0.007329162210226059
364,0.2341710329055786
365,0.5375158786773682
366,0.8369407653808594
367,0.5636395812034607
368,0.5179158449172974
369,0.6573156714439392
370,4.463599907467142e-06
371,0.30549272894859314
372,0.016769569367170334
373,0.12943711876869202
374,0.5246486663818359
375,0.06964770704507828
376,0.44548073410987854
377,0.8451424837112427
378,2.7837131710839458e-05
379,0.22751018404960632
380,4.2973564973181055e-07
381,0.3235395848751068
382,0.018405204638838768
383,0.8911646604537964
384,0.005486763082444668
385,0.3311294615268707
386,0.00031607961864210665
387,0.0054791211150586605
388,0.0163432490080595
389,0.4559161961078644
390,0.8708703517913818
391,0.20588430762290955
392,2.2820466256234795e-05
393,0.2849251329898834
394,0.0004893384175375104
395,0.003366003045812249
396,0.07214175164699554
397,0.6477406620979309
398,0.16088569164276123
399,0.5457250475883484
400,0.7450323700904846
401,0.1768389493227005
402,4.3938243834418245e-06
403,2.0313358106704982e-07
404,0.11040004342794418
405,0.47982534766197205
406,0.01671343855559826
407,0.05581505969166756
408,0.0002475885848980397
409,0.002201474504545331
410,0.6657869815826416
411,0.0042313202284276485
412,0.5313125252723694
413,0.0006800952833145857
414,8.038650776143186e-06
415,0.18123604357242584
416,0.3235158622264862
417,0.038097985088825226
418,0.31188514828681946
419,1.0
420,0.3853726089000702
421,0.0012345827417448163
422,0.027286093682050705
423,0.0013944361126050353
424,0.06615186482667923
425,0.0003101816982962191
426,0.02704719640314579
427,0.011090612038969994
428,0.001639377442188561
429,0.0024840780533850193
430,1.306024114455795e-05
431,0.5098041892051697
432,1.944362679751066e-07
433,0.34152504801750183
434,0.0001587144361110404
435,9.981151904980834e-09
436,0.49953556060791016
437,0.5262535810470581
438,0.0030057430267333984
439,0.3431961238384247
440,0.9447450637817383
441,0.2722124457359314
442,0.34548449516296387
443,0.002137985313311219
444,0.3378314673900604
445,1.945905523825786e-06
446,0.7622372508049011
447,0.7195916771888733
448,0.09847584366798401
449,0.0037807009648531675
450,0.007961501367390156
451,0.29759299755096436
452,0.23637019097805023
453,0.8320394158363342
454,0.10507110506296158
455,0.007158313412219286
456,0.0014624008908867836
457,0.12960968911647797
458,0.5067769885063171
459,2.4265851607196964e-05
460,0.33758750557899475
461,0.24293281137943268
462,0.11658642441034317
463,0.6262413263320923
464,0.20825205743312836
465,0.2204253077507019
466,0.005012590438127518
467,0.8785648941993713
468,0.31113162636756897
469,0.23431886732578278
470,8.646473474982486e-07
471,4.403651416851062e-07
472,0.0019392394460737705
473,0.0027219532057642937
474,0.20968177914619446
475,0.01093892753124237
476,0.06041622534394264
477,0.17946664988994598
478,0.0014844388933852315
479,0.32188138365745544
480,0.076575867831707
481,0.5910802483558655
482,0.0041928342543542385
483,5.730028647121799e-07
484,1.0
485,0.05100782960653305
486,0.08001412451267242
487,3.667124474304728e-05
488,0.0026804234366863966
489,0.03291234001517296
490,0.18770280480384827
491,0.009302323684096336
492,0.00022816531418357044
493,0.3169686496257782
494,0.0311063714325428
495,0.08717628568410873
496,0.5698529481887817
497,1.4282494703365956e-05
498,0.24142886698246002
499,0.03162192180752754
500,0.2714775502681732
501,0.18443579971790314
502,0.25483793020248413
503,0.5463039875030518
504,0.03468679264187813
505,0.287405788898468
506,0.35639700293540955
507,4.8349569681249704e-08
508,0.9999613761901855
509,0.0004028414550703019
510,0.37250688672065735
511,2.114911694661714e-05
512,0.008187085390090942
513,7.60432726565341e-07
514,2.3568743472424103e-06
515,0.023083606734871864
516,1.0416341211794133e-07
517,3.1074760045157745e-05
518,0.017352914437651634
519,0.9845986366271973
520,2.5152687612717273e-06
521,0.06536254286766052
522,0.1833951473236084
523,0.29647916555404663
524,1.743766198103458e-08
525,0.6033387184143066
526,0.005563138984143734
527,0.7049006223678589
528,0.6384421586990356
529,0.2076544314622879
530,0.9999911785125732
531,0.17764124274253845
532,0.005901762749999762
533,0.10086365789175034
534,0.1322118043899536
535,0.3621329367160797
536,0.5955168604850769
537,0.24016961455345154
538,0.675793468952179
539,0.5123308300971985
540,4.3905345137318363e-07
541,0.25407034158706665
542,0.6700077056884766
543,0.2697475850582123
544,0.0007558646611869335
545,0.8942261934280396
546,0.38358065485954285
547,0.6971001625061035
548,0.26009833812713623
549,0.17471186816692352
550,0.4049127697944641
551,1.2844276398027432e-06
552,1.3528184581446112e-06
553,0.5797231793403625
554,0.9555875658988953
555,0.504795491695404
556,0.2831074297428131
557,0.3569345474243164
558,0.6986435651779175
559,0.6517170071601868
560,0.0016247968887910247
561,0.00040257791988551617
562,0.006013814359903336
563,0.37558820843696594
564,0.09852849692106247
565,0.09744472056627274
566,0.04493144154548645
567,0.2903679311275482
568,0.06377705186605453
569,0.4455476999282837
570,5.286050873110071e-05
571,0.45657768845558167
572,0.14454300701618195
573,0.3097464442253113
574,0.002234110375866294
575,0.6616021394729614
576,0.9627614617347717
577,0.210354745388031
578,0.40859562158584595
579,0.8416153192520142
580,0.32441920042037964
581,0.07933777570724487
582,0.5200909376144409
583,0.771205484867096
584,0.0007106232806108892
585,0.03359322249889374
586,0.023844333365559578
587,0.6103317737579346
588,0.6731003522872925
589,6.8889776230207644e-06
590,0.001812501810491085
591,0.00015788906603120267
592,0.20750145614147186
593,0.15575943887233734
594,4.005318623967469e-05
595,0.7723502516746521
596,0.011020153760910034
597,1.1856326636916492e-05
598,0.6372958421707153
599,0.7149486541748047
600,0.00011056508810725063
601,0.2807534635066986
602,0.053703248500823975
603,0.28545287251472473
604,0.573051393032074
605,0.00012424893793649971
606,6.695667980238795e-05
607,0.0013795050326734781
608,0.9015992283821106
609,0.06993773579597473
610,0.004287696909159422
611,0.4313644468784332
612,0.937098503112793
613,3.1928620956023224e-06
614,0.0011768125696107745
615,0.2427927553653717
616,0.1982394903898239
617,1.1234937119297683e-05
618,0.28361061215400696
619,0.054382480680942535
620,0.9762701392173767
621,0.31633085012435913
622,0.0004069453862030059
623,0.0006842042785137892
624,0.13561902940273285
625,0.2703033685684204
626,0.9275047183036804
627,0.46335455775260925
628,0.9671189785003662
629,0.27685144543647766
630,0.31239089369773865
631,0.08274482935667038
632,0.033443089574575424
633,0.26738280057907104
634,0.00013267731992527843
635,0.17202402651309967
636,0.9744335412979126
637,0.17503483593463898
638,0.05928485468029976
639,0.5689345598220825
640,2.2977320668360335e-07
641,0.007351844105869532
642,5.173395948077086e-06
643,0.7345401048660278
644,0.9999831914901733
645,0.0004967335844412446
646,1.9016918031411478e-06
647,2.5434305825910997e-06
648,0.45071789622306824
649,0.025557884946465492
650,4.342405759416579e-07
651,0.1176019236445427
652,1.209957008541096e-05
653,0.9991971850395203
654,0.2618570327758789
655,0.2897535264492035
656,4.388183697301429e-06
657,0.8566475510597229
658,0.00040664616972208023
659,0.26537516713142395
660,0.1618751585483551
661,0.5498597621917725
662,0.05128384381532669
663,4.406518200994469e-06
664,8.095281600617454e-07
665,0.09896259754896164
666,0.11468590795993805
667,0.30227696895599365
668,0.03389238938689232
669,0.08139169216156006
670,0.5433582663536072
671,1.0996946002705954e-05
672,0.002316282829269767
673,0.03743523359298706
674,0.7669280171394348
675,1.3161304195818957e-05
676,6.416890574456602e-09
677,0.07500845938920975
678,0.0008716795709915459
679,0.01951400190591812
680,0.9870561361312866
681,0.2398211807012558
682,0.03821096941828728
683,0.32278770208358765
684,0.4457147419452667
685,0.41789254546165466
686,0.2061084657907486
687,0.527670681476593
688,0.0020053526386618614
689,0.13218799233436584
690,0.29107847809791565
691,0.036490362137556076
692,0.0009296789648942649
693,1.0
694,0.24634665250778198
695,0.2318321168422699
696,0.00011740208719857037
697,0.0002611176169011742
698,0.0017192208906635642
699,0.6034003496170044
700,0.7089480757713318
701,0.016583167016506195
702,0.7641574144363403
703,1.0
704,7.015034952928545e-06
705,0.016532154753804207
706,0.019388245418667793
707,0.37799641489982605
708,0.002598340157419443
709,0.5337505340576172
710,0.6708671450614929
711,0.25254082679748535
712,0.5039767622947693
713,0.40815606713294983
714,0.05318108946084976
715,0.4314349889755249
716,0.03684663027524948
717,0.1943851113319397
718,0.0015355437062680721
719,0.5386093258857727
720,0.9684223532676697
721,0.30556389689445496
722,0.6223101615905762
723,0.139006108045578
724,0.15941615402698517
725,0.13550810515880585
726,0.237781822681427
727,0.8321145176887512
728,0.0007488328265026212
729,8.30608897217644e-08
730,0.2914113700389862
731,0.2942141592502594
732,0.26447027921676636
733,0.8032416701316833
734,0.00011688099766615778
735,0.00016833929112181067
736,0.2832484245300293
737,0.40827977657318115
738,0.517122745513916
739,0.0006782567361369729
740,0.006981869228184223
741,0.23417317867279053
742,0.3118995726108551
743,0.21062180399894714
744,0.3450835645198822
745,0.028423285111784935
746,6.965130887692794e-05
747,0.23421470820903778
748,0.2875068783760071
749,0.6219630837440491
750,0.34360942244529724
751,0.7790963649749756
752,0.5512478351593018
753,0.03137495741248131
754,0.005487455520778894
755,0.252869576215744
756,0.3986174762248993
757,0.008731831796467304
758,0.09535779058933258
759,0.5635498762130737
760,0.4789111614227295
761,0.21294328570365906
762,0.39666733145713806
763,0.12086351960897446
764,0.0025323189329355955
765,6.797219037624203e-11
766,3.728914634848479e-07
767,0.0010711668292060494
768,0.00041943893302232027
769,2.9784272555843927e-05
770,0.41605767607688904
771,8.803303353488445e-05
772,4.494950553635135e-05
773,0.0006037091370671988
774,5.665687695000088e-06
775,0.41897445917129517
776,0.42500078678131104
777,0.754253089427948
778,0.03140806779265404
779,0.22808140516281128
780,1.224957028173046e-11
781,0.004418357275426388
782,0.6071503162384033
783,0.3167228400707245
784,0.026191916316747665
785,0.4292794466018677
786,0.9085721969604492
787,0.9404342770576477
788,0.27960240840911865
789,0.379452109336853
790,0.05311812832951546
791,0.2145881950855255
792,0.00020706787472590804
793,0.012468228116631508
794,0.09365592151880264
795,0.2941402494907379
796,0.22789019346237183
797,0.03716700151562691
798,0.5820760130882263
799,0.0019330685026943684
800,0.3085997998714447
801,0.0004340042651165277
802,0.1431470364332199
803,0.3687726855278015
804,0.1261642724275589
805,0.29152002930641174
806,0.294078528881073
807,0.17977474629878998
808,0.9019516706466675
809,0.012035259045660496
810,0.12296659499406815
811,0.6135006546974182
812,0.012787406332790852
813,0.08849042654037476
814,0.3068390488624573
815,0.03508386015892029
816,0.7438006401062012
817,0.0011584078893065453
818,1.091345984605141e-05
819,2.3370251128399436e-19
820,0.16876235604286194
821,0.0002845201233867556
822,0.027291903272271156
823,0.04844260960817337
824,0.004475470166653395
825,0.5927518606185913
826,0.001208180794492364
827,0.009397564455866814
828,1.5466886907233857e-05
829,0.9654862284660339
830,0.8463481664657593
831,0.23747089505195618
832,0.06872334331274033
833,0.29046154022216797
834,0.14280961453914642
835,0.24295473098754883
836,0.002253050683066249
837,0.2701805531978607
838,0.07695604860782623
839,0.03886265307664871
840,0.15202122926712036
841,0.0888836458325386
842,0.0019988964777439833
843,3.789597968761882e-08
844,0.6322574615478516
845,0.0004776637360919267
846,0.0630047619342804
847,0.6348991394042969
848,0.45441341400146484
849,0.6899272799491882
850,4.45523219241295e-05
851,0.022369634360074997
852,0.9920963048934937
853,1.6436646319561987e-06
854,0.42115068435668945
855,0.003850160399451852
856,0.22287622094154358
857,0.32907989621162415
858,0.3064565360546112
859,0.6927680969238281
860,0.11584045737981796
861,0.002646263688802719
862,0.311303049325943
863,0.0091386204585433
864,0.05437078699469566
865,0.03291234001517296
866,0.00411574961617589
867,0.6149241924285889
868,0.24134451150894165
869,0.8148012757301331
870,0.016305651515722275
871,0.33490538597106934
872,0.16015300154685974
873,0.5354405641555786
874,0.17016252875328064
875,0.0002959125267807394
876,0.26643726229667664
877,0.14591985940933228
878,0.0012125386856496334
879,0.621456503868103
880,0.5946849584579468
881,0.003069444326683879
882,0.020695386454463005
883,1.0
884,0.00018648357945494354
885,0.27145999670028687
886,0.8739288449287415
887,0.11819777637720108
888,0.7078373432159424
889,0.17932485044002533
890,0.6714532375335693
891,0.06370345503091812
892,0.31046777963638306
893,0.2850606143474579
894,1.4175132491800468e-05
895,0.45938605070114136
896,0.00023165195307228714
897,0.16147571802139282
898,0.9403534531593323
899,7.263370207510889e-07
900,0.31832966208457947
901,0.510638952255249
902,0.5999168157577515
903,0.016438983380794525
904,4.022523683033796e-07
905,0.000266014103544876
906,0.7521243691444397
907,0.5867602825164795
908,0.39304831624031067
909,0.526658296585083
910,0.37193307280540466
911,0.0006422293372452259
912,0.006875222083181143
913,0.3053028881549835
914,1.1922058718027984e-07
915,0.5390390157699585
916,0.00018847064347937703
917,0.03842665255069733
918,0.3619271218776703
919,0.3471374809741974
920,0.00010231819760520011
921,0.5391160249710083
922,0.615726888179779
923,0.5109863877296448
924,0.44576600193977356
925,0.008185102604329586
926,0.0951884537935257
927,0.13949090242385864
928,0.08517919480800629
929,0.27179038524627686
930,0.014320511370897293
931,0.04897711053490639
932,0.6121107935905457
933,0.1943967193365097
934,1.3082373584438756e-07
935,0.2755472958087921
936,0.30991679430007935
937,0.00012684210378210992
938,0.3231564462184906
939,0.0010322299785912037
940,2.2083508156356402e-05
941,0.2539728581905365
942,0.5813585519790649
943,0.00026810402050614357
944,0.512012779712677
945,3.8575845451305213e-07
946,0.5760094523429871
947,0.1378229707479477
948,0.00012244716344866902
949,0.2784655690193176
950,0.20522598922252655
951,0.06474806368350983
952,0.006572893355041742
953,0.39145419001579285
954,9.32022672373023e-08
955,0.3432449698448181
956,0.00013918649347033352
957,0.05917446315288544
958,0.4268520772457123
959,0.4869615435600281
960,0.4729121923446655
961,7.506102974730311e-06
962,1.8018057744484395e-05
963,0.020788807421922684
964,1.0730578878792585e-06
965,0.6243088245391846
966,0.0003469868388492614
967,0.013149555772542953
968,0.431134968996048
969,0.18419261276721954
970,0.0001328687503701076
971,0.17659726738929749
972,0.9999924898147583
973,0.2804155945777893
974,0.10094375908374786
975,0.052314065396785736
976,0.13429918885231018
977,4.802838884643279e-05
978,0.48577621579170227
979,1.0
980,1.0
981,0.29378849267959595
982,1.1293386705801822e-06
983,0.011093362234532833
984,0.2619151473045349
985,0.3116273581981659
986,0.03981327638030052
987,0.4371180236339569
988,0.09095703810453415
989,0.0001459034683648497
990,0.00028977851616218686
991,0.5606988668441772
992,0.575025200843811
993,1.0
994,0.35114791989326477
995,0.30303701758384705
996,2.522698878237861e-06
997,0.0009528519585728645
998,0.00012240360956639051
999,0.6598967909812927
1000,0.18413901329040527
1001,1.1570744362643381e-08
1002,0.4608783423900604
1003,4.908179107587785e-07
1004,0.011003691703081131
1005,0.3010355234146118
1006,0.3020719587802887
1007,0.3176122009754181
1008,0.07343347370624542
1009,0.8068827986717224
1010,1.0193709840677911e-06
1011,0.058821048587560654
1012,0.15676052868366241
1013,0.6016494631767273
1014,0.00015173020074144006
1015,0.0038780313916504383
1016,0.501911461353302
1017,0.5571652054786682
1018,0.03819720819592476
1019,0.27453604340553284
1020,0.4859524965286255
1021,0.6313974857330322
1022,0.0005060630501247942
1023,0.3540867269039154
1024,0.27210110425949097
1025,0.0005808128626085818
1026,0.9613894820213318
1027,0.02389807254076004
1028,0.4069365859031677
1029,0.017520831897854805
1030,7.133818817790794e-13
1031,0.00015877453552093357
1032,0.369404673576355
1033,0.48117795586586
1034,0.28268468379974365
1035,0.026419516652822495
1036,0.008983539417386055
1037,0.2830926775932312
1038,0.03798069804906845
1039,0.23845498263835907
1040,0.006778721231967211
1041,0.9731913805007935
1042,0.3166700601577759
1043,0.005359301343560219
1044,2.0449138901312836e-05
1045,7.933937240522937e-08
1046,0.8177234530448914
1047,0.2159559577703476
1048,0.30160650610923767
1049,1.504457145529159e-07
1050,0.006213599815964699
1051,0.4822472631931305
1052,0.3650588095188141
1053,0.838813304901123
1054,0.0032918713986873627
1055,0.40922296047210693
1056,0.7596665024757385
1057,1.0692114301491529e-05
1058,0.42042845487594604
1059,0.03010750189423561
1060,3.905309406415848e-19
1061,0.25100386142730713
1062,3.570940521058219e-07
1063,1.5969155811035307e-06
1064,0.001059798989444971
1065,0.17378512024879456
1066,0.045539628714323044
1067,0.4198034405708313
1068,0.04099142551422119
1069,0.6679930090904236
1070,0.8901795744895935
1071,0.05634753406047821
1072,0.000583728717174381
1073,0.0875854641199112
1074,0.0009980215691030025
1075,0.9999980926513672
1076,0.9999909400939941
1077,0.00036399465170688927
1078,0.47825631499290466
1079,0.5832708477973938
1080,0.0039010713808238506
1081,0.00022100128990132362
1082,0.0003656142216641456
1083,0.5994840860366821
1084,0.5338782668113708
1085,0.038352783769369125
1086,0.001123171765357256
1087,0.9999878406524658
1088,0.33392220735549927
1089,0.0002208460500696674
1090,0.43768081068992615
1091,0.5489340424537659
1092,0.08037874102592468
1093,0.0010343726025894284
1094,0.05118618905544281
1095,2.422576471872162e-06
1096,9.796120821192744e-07
1097,0.39808622002601624
1098,0.9210186004638672
1099,0.5017207860946655
1100,0.20012569427490234
1101,0.0003472411772236228
1102,0.3762946128845215
1103,0.2206786423921585
1104,7.734204700682312e-05
1105,2.697161107789725e-06
1106,0.1172959953546524
1107,0.0675588846206665
1108,0.004344902001321316
1109,0.17409567534923553
1110,0.1292891651391983
1111,0.9998683929443359
1112,0.434517502784729
1113,0.925576388835907
1114,0.9474931359291077
1115,0.00365042919293046
1116,0.23264332115650177
1117,2.8603464670595713e-05
1118,0.06079581752419472
1119,0.31079643964767456
1120,0.3785974383354187
1121,0.013805565424263477
1122,0.4112325608730316
1123,0.9831979870796204
1124,0.15130390226840973
1125,0.22434581816196442
1126,0.10554099828004837
1127,5.585796316154301e-05
1128,0.29528892040252686
1129,0.002608072943985462
1130,0.03963055461645126
1131,0.36250150203704834
1132,1.0
1133,0.21893082559108734
1134,0.00022291613277047873
1135,4.36857711463845e-12
1136,0.06589662283658981
1137,0.2691011428833008
1138,0.03864039480686188
1139,0.03562226518988609
1140,0.0022641057148575783
1141,0.6393402218818665
1142,0.28629565238952637
1143,0.004429810214787722
1144,0.16204167902469635
1145,0.11368165165185928
1146,0.009889189153909683
1147,0.0008712760172784328
1148,0.0003463950997684151
1149,0.46413254737854004
1150,5.71574628338567e-06
1151,0.0010289439233019948
1152,0.792788028717041
1153,0.3063522279262543
1154,0.3275383710861206
1155,1.0
1156,0.15878495573997498
1157,0.07632676512002945
1158,1.0
1159,0.9908156394958496
1160,0.0007241280400194228
1161,0.15966857969760895
1162,0.4932158887386322
1163,0.10451393574476242
1164,0.008785663172602654
1165,0.026639608666300774
1166,0.04150943085551262
1167,0.0015835078665986657
1168,2.1234603991615586e-05
1169,0.2775641083717346
1170,0.3365388512611389
1171,0.7846754789352417
1172,0.27759402990341187
1173,0.13522246479988098
1174,0.48881563544273376
1175,0.0022411933168768883
1176,0.0008191816741600633
1177,7.84597359597683e-05
1178,0.0007015904411673546
1179,0.08214900642633438
1180,0.015037902630865574
1181,0.09227656573057175
1182,0.09976836293935776
1183,0.9838089346885681
1184,0.2919583022594452
1185,0.21436984837055206
1186,9.739329698277288e-08
1187,0.27831584215164185
1188,0.30539989471435547
1189,0.18123188614845276
1190,3.843470430808793e-09
1191,0.8216676712036133
1192,0.00025341453147120774
1193,0.007511253468692303
1194,0.02567107602953911
1195,0.0014163365121930838
1196,0.0004623208078555763
1197,0.19334664940834045
1198,3.843384092760971e-06
1199,0.24745626747608185
1200,0.3209584057331085
1201,1.0125152584805619e-05
1202,0.0003351551713421941
1203,0.59805828332901
1204,0.15144236385822296
1205,0.48902586102485657
1206,4.813742179976543e-06
1207,0.6002060174942017
1208,0.037692517042160034
1209,0.007495500147342682
1210,3.9312169974436983e-05
1211,0.1510879397392273
1212,0.3015725314617157
1213,0.2826889753341675
1214,7.671085455740467e-08
